unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,evidence_detail,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,identity_redirect,canonical_qid,rule_version,source,ruled
BJ-2026-SJS-ERMO-Q17#1,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,17,主观题,1,小问,d756e09021ddfaed,不明,OUT,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2026-SJS-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q17#2,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,17,主观题,2,小问,be0d2c60008b5004,不明,OUT,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2026-SJS-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q17#3,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,17,主观题,3,小问,456be0e3ef5833b9,不明,OUT,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2026-SJS-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q18,BJ-2026-SJS-ERMO-Q18,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,18,主观题,,整题,3afe1cfacea8f196,确定,OUT,OUT,OUT,OUT,OUT,IN,OUT,OUT,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2026-SJS-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q19,BJ-2026-SJS-ERMO-Q19,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,19,主观题,,整题,ff88b7da204851cc,倾向,OUT,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-SJS-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q20,BJ-2026-SJS-ERMO-Q20,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,20,主观题,,整题,a66c76d04aabd476,不明,MAYBE,COLLECTED,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-SJS-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q1,BJ-2026-SJS-ERMO-Q1,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,1,选择题,,整题,3352c3b5c971e04f,倾向,IN,IN,COLLECTED,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q2,BJ-2026-SJS-ERMO-Q2,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,2,选择题,,整题,ced1f751dab1fa5b,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,COLLECTED,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,MI,,BJ-2026-SJS-ERMO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q3,BJ-2026-SJS-ERMO-Q3,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,3,选择题,,整题,be9f3e05fb6b57fc,不明,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q3,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q4,BJ-2026-SJS-ERMO-Q4,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,4,选择题,,整题,90fdff7e3506d224,不明,OUT,COLLECTED,MAYBE,MAYBE,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q5,BJ-2026-SJS-ERMO-Q5,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,5,选择题,,整题,dd7a5cfa94790e61,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,COLLECTED,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q6,BJ-2026-SJS-ERMO-Q6,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,6,选择题,,整题,aacc5d255c476d5e,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,IN,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,7,选择题,,整题,a31f2376f479c0d4,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q8,BJ-2026-SJS-ERMO-Q8,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,8,选择题,,整题,c4ce7ab2ab9b810c,倾向,OUT,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q9,BJ-2026-SJS-ERMO-Q9,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,9,选择题,,整题,5717b301f93b90ef,倾向,MAYBE,MAYBE,COLLECTED,COLLECTED,COLLECTED,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q10,BJ-2026-SJS-ERMO-Q10,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,10,选择题,,整题,81864227ca40e107,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q11,BJ-2026-SJS-ERMO-Q11,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,11,选择题,,整题,b4b7230b22977fb5,倾向,OUT,IN,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q12,BJ-2026-SJS-ERMO-Q12,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,12,选择题,,整题,7c65878d84f9df8f,不明,OUT,MAYBE,MAYBE,OUT,MAYBE,OUT,COLLECTED,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q13,BJ-2026-SJS-ERMO-Q13,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,13,选择题,,整题,a6c5fcbe71b12151,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q14,BJ-2026-SJS-ERMO-Q14,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,14,选择题,,整题,53c7f75721ebe6b9,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-SJS-ERMO-Q15,BJ-2026-SJS-ERMO-Q15,BJ-2026-SJS-ERMO,BJ-2026-SJS-ERMO,15,选择题,,整题,176ba1ea782b2504,倾向,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-SJS-ERMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q16,BJ-2026-XC-ERMO-Q16,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,16,主观题,,整题,4b9fd0693cb16724,倾向,MAYBE,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,,,,,BJ-2026-XC-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q17,BJ-2026-XC-ERMO-Q17,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,17,主观题,,整题,d53f54a762966b73,倾向,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,,,,,BJ-2026-XC-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q19#1,BJ-2026-XC-ERMO-Q19,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,19,主观题,1,小问,afa2045d6281b105,倾向,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,MAYBE,OUT,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-XC-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q19#2,BJ-2026-XC-ERMO-Q19,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,19,主观题,2,小问,c9315d1428678e23,倾向,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,MAYBE,OUT,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-XC-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,20,主观题,,整题,ab79d8661a3b3529,不明,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-XC-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q1,BJ-2026-XC-ERMO-Q1,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,1,选择题,,整题,3ded7b9547dc9ef9,倾向,MAYBE,COLLECTED,MAYBE,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q2,BJ-2026-XC-ERMO-Q2,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,2,选择题,,整题,4fb4ba8e2c9cf2bd,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,OUT,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,3,选择题,,整题,719079e7fa3d3eb9,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q3,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,4,选择题,,整题,f9c413c2c4a9f70e,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,5,选择题,,整题,fb1c302b2fbe2a09,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,6,选择题,,整题,9f32767914763ce9,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,COLLECTED,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,7,选择题,,整题,9313af2f0db4a92f,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q8,BJ-2026-XC-ERMO-Q8,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,8,选择题,,整题,06b62d6abdbb27b2,不明,OUT,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q9,BJ-2026-XC-ERMO-Q9,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,9,选择题,,整题,d4902629e2cec771,倾向,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q10,BJ-2026-XC-ERMO-Q10,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,10,选择题,,整题,87973c04d287fa33,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q11,BJ-2026-XC-ERMO-Q11,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,11,选择题,,整题,ea70565790324c12,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q12,BJ-2026-XC-ERMO-Q12,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,12,选择题,,整题,8661b0536b737a28,不明,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q13,BJ-2026-XC-ERMO-Q13,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,13,选择题,,整题,4274192537f21117,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q14,BJ-2026-XC-ERMO-Q14,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,14,选择题,,整题,9d4cbb33779004ca,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q15,BJ-2026-XC-ERMO-Q15,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,15,选择题,,整题,4b9050b05e27ffa5,倾向,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2026-XC-ERMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q18#1,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,18,主观题,1,小问,59c22f5c9b83772c,不明,OUT,COLLECTED,COLLECTED,OUT,MAYBE,OUT,COLLECTED,COLLECTED,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-XC-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q18#2,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,18,主观题,2,小问,2946d11159ae01ca,倾向,OUT,COLLECTED,COLLECTED,OUT,MAYBE,OUT,COLLECTED,COLLECTED,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-XC-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q18#3,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,18,主观题,3,小问,1438e86eeac5ccd2,不明,OUT,COLLECTED,COLLECTED,OUT,MAYBE,OUT,COLLECTED,COLLECTED,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-XC-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2026-XC-ERMO-Q18#4,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,BJ-2026-XC-ERMO,18,主观题,4,小问,cb7f44a5fdea6647,不明,OUT,COLLECTED,COLLECTED,OUT,MAYBE,OUT,COLLECTED,COLLECTED,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2026-XC-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
